Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento
160224-90012/2024;15;336783 - Respirador;Material: Elastômero Sintético, Tamanho Peça Facial: Tamanho Regular, Aplicação: 2 Respiradores, Características Adicionais: Cartucho Vapores Orgânicos E Gases Ácidos, Tipo: Semifacial,;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;76.89;25;Respirador semi faci;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;16;377799 - Filtro respirador;Filtro Respirador Uso: Pré-Filtro Mecânico , Aplicação: Partículas Tóxicas P2 , Compatibilidade: Máscara 3m Modelo 6003/6006;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;200;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;78.0;200;FILTRO 5N11 POEIRA;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Conjunto
160224-90012/2024;17;355664 - Luva segurança;Luva Segurança Material: Tricotada 4 Fios Algodão , Tamanho: Único , Aplicação: Proteção Individual , Características Adicionais: 70% Algodão 30% Poliéster , Modelo: Pigmentada Pvc Na Palma;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;1.9305;50;Luva tricotada pigme;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;18;618365 - Uniforme Profissional;Uniforme Profissional Tamanho: M , Cor: Cinza , Material: 100 % Algodão , Características Adicionais: Antende À Nr 10 Risco 2,Antende À Nr 10 Risco 2.] , Tipo: Manga Longa.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;137.61;1;proprio;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;19;618366 - Uniforme profissional;Uniforme Profissional Tamanho: G , Cor: Cinza , Material: 100 % Algodão , Características Adicionais: Antende À Nr 10 Risco 2,Antende À Nr 10 Risco 2.] , Tipo: Manga Longa.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;137.61;1;proprio;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;20;618367 - Calça Proteção Individual;Calça Proteção Individual Material: Algodão , Tipo Uso: Eletricista , Tamanho: Médio , Características Adicionais: Atende À Nr 10 Risco 2. Com Faixa Reflexiva.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;138.6;1;proprio;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;21;618368 - Calça Proteção Individual;Calça Proteção Individual Material: Algodão , Tipo Uso: Eletricista , Tamanho: Grande , Características Adicionais: Atende À Nr 10 Risco 2. Com Faixa Reflexiva.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;138.6;1;proprio;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;22;485531 - Máscara Proteção Resp. C/ Anvisa;Máscara Proteção Resp. C/ Anvisa Modelo: Respirador Tipo Concha , Material: Camadas Fibras Sintéticas , Filtro: Eficiência Filtração Mín. 94% S , Classe: Pff2, N95 Ou Equivalente , Adicional: Carvão Ativado , Componente: Clipe Nasal , Tipo Fixação: Tiras Vedação Anatômica , Adicional 2: S/ Válvula , Cor: C/ Cor , Tamanho: Adulto , Esterilidade: Descartável;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;0.9;0;CA-38812;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;23;384876 - Luva isolante;Luva Isolante Material: Borracha , Tamanho: 10,5 , Cor: Preta , Características Adicionais: Classe 2, Para Alta Tensão 20kv;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;24;465865 - Luva segurança;Luva Segurança Material: Couro , Tamanho: Único , Aplicação: Rapel , Características Adicionais: Palma Reforçada, Dupla Camada De Couro , Forma: 5 Dedos , Modelo: Punho Em Neoprene E Feixo Em Velcro;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;25;312067 - Cinturão segurança;Cinturão Segurança Material: Poliéster , Tamanho: 1 , Aplicação: Eletricista , Material Fivela: Aço , Largura: 44 MM, Componentes: 2 Porta-Ferramentas, 6 Fivelas Duplas S/ Pino, 5 , Características Adicionais: Tipo Pára-Quedista, Acolchoado Cintura E Pernas,;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;26;312068 - Cinturão segurança;Cinturão Segurança Material: Poliéster , Tamanho: 2 , Aplicação: Eletricista , Material Fivela: Aço , Largura: 44 MM, Componentes: 2 Porta-Ferramentas, 6 Fivelas Duplas S/ Pino, 5 , Características Adicionais: Tipo Pára-Quedista, Acolchoado Cintura E Pernas,;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;27;485475 - Acessório equipamento segurança;Acessório Equipamento Segurança Tipo: Polia Simples , Material: Aço Inox , Aplicação: Salvamento E Resgate , Características Adicionais: Com Rolamento Spid E Placas Móveis, Para Cordas De;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;28;484520 - Acessório Equipamento Segurança;Acessório Equipamento Segurança Tipo: Mosquetão , Material: Aço , Aplicação: Salvamento E Resgate , Características Adicionais: Oval, Com Rosca, Capacidade 25kn;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;04.002.498/0001-82 - BELLSUB COMERCIO DE MATERIAIS ESPORTIVOS LTDA;18.2;0;MOSQUETÃO OVAL AÇO T;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;29;441220 - Capacete segurança;Capacete Segurança Material: Polietileno Alta Densidade , Características Adicionais: Aba Frontal/Protetor Auditivo E Facial/Tipo Ii;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;08.658.622/0001-13 - J. J. VITALLI;84.84;0;Camper;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;30;447115 - Perneira;Perneira Material: Couro Sintético , Comprimento: 40 CM, Aplicação: Epi - Equipamento De Proteção Individual , Características Adicionais: Fechamento Com Velcro , Tipo: Perneira Bota;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;48.256.518/0001-17 - CITY CLEAN COM. EQUIPAMENTOS LTDA;19.28;0;MASEG/MASEG;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par 2,00 UN
160224-90012/2024;31;481392 - Luva de proteção;Luva De Proteção Características Adicionais: Com Forro , Finalidade: Epi - Equipamento De Proteção Individual , Apresentação: Lisa;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;48.256.518/0001-17 - CITY CLEAN COM. EQUIPAMENTOS LTDA;10.0;0;SS/SS;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;32;440995 - Avental de soldador;Avental De Soldador Material: Raspa De Couro , Comprimento: 1,20 M, Largura: 0,70 M, Características Adicionais: Inteiriço, Sem Emendas, Com Fivelas E Tiras Ajuste;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;08.658.622/0001-13 - J. J. VITALLI;30.1;0;Berghahn;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;33;481609 - Acessório equipamento segurança;Acessório Equipamento Segurança Tipo: Cinta Ergonomica Lombar Abdominal , Material: 70% Algodão, 08% Poliamida, 10% Poliester, 02% Po- , Aplicação: Proteção Individual , Características Adicionais: Tamanhos Variádos Conforme Modelo Do Órgão;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;34;290545 - Avental;Avental Material: Napa , Cor: Branca , Comprimento: 140 CM, Largura: 70 CM, Aplicação: Cozinha Industrial;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;7.42;0;CA-37729;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade
160224-90012/2024;35;260412 - Luva de proteção;Luva De Proteção Material: Latéx , Aplicação: Laboratorial , Tipo Punho: Longo , Tamanho: Médio , Cor: Amarela , Acabamento Palma: Antiderrapante , Esterilidade: Não Esterilizada , Características Adicionais: Sem Forro , Comprimento Cano: 600 M;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;3.3;0;Luva Multiuso slim;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;36;260411 - Luva de proteção;Luva De Proteção Material: Latéx , Aplicação: Laboratorial , Tipo Punho: Longo , Tamanho: Grande , Cor: Amarela , Acabamento Palma: Antiderrapante , Esterilidade: Não Esterilizada , Características Adicionais: Sem Forro , Comprimento Cano: 600 M;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;3.3;0;Luva Multiuso slim;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;37;399971 - Luva de proteção;Luva De Proteção Material: Nitrílica , Aplicação: Limpeza , Tipo Punho: Longo , Tamanho: Grande , Cor: Verde , Acabamento Palma: Antiderrapante , Características Adicionais: Sem Forração/Resistente A Corte;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;5.1975;0;Luva Nitri Slim cano;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90012/2024;38;419253 - Luva proteção;Luva Proteção Material: Grafatex/Aramida , Tamanho: Único , Tipo: 5 Dedos , Aplicação: Proteção Térmica , Características Adicionais: Resistente Até 2.500° C, Forração Em Lã , Tipo Uso: Reutilizável , Formato: Anatômico , Uso: Laboratório;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par
160224-90014/2024;1;13463 - Retífica de Motor de Combustão Interna;Serviço de recuperação da caixa de direção hidráulica da VBR Cascavel EE9- MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;10429.84;2;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;2;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação da caixa de transmissão da VBR Cascavel EE9 - MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;22922.65;2;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;3;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação da caixa de descida da VBR Cascavel EE9 - MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;11994.04;2;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;4;13463 - Retífica de Motor de Combustão Interna;Retífica completa de motor DETROIT DIESEL V6 série 53T, da VBTP M113 BR. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;133650.0;6;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;5;18678 - Manutenção de veículos leves - injeção eletrônica;Serviço de manutenção do conjunto de injeção de diesel, composto de 06 bico bomba, do motor Detroit Diesel 6V série 53T. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;24651.0;6;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;6;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação completa da caixa de transmissão ALLISON TX 100 utilizada em Viatura Blindada, de acordo com a NBR 15760-2 ABNT. Veículos Rodoviários Automotores Manutenção em Sistema de Transmissão Parte 2: Caixa de Mudanças Automática. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;28888.2;20;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;7;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação completa da caixa de transferência utilizada em Viatura Blindada M113BR, de acordo com a NBR 15760-2 ABNT. Veículos Rodoviários Automotores Manutenção em Sistema de Transmissão. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;31534.79;20;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;8;13463 - Retífica de Motor de Combustão Interna;Recuperação completa da turbina do motor DETROIT DIESEL V6 série 53T. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;6700.0;5;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;9;3573 - Manutenção de Veículos Pesados;Recuperação completa do sistema de controle de giro da torre da VBE M578. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;17671.5;2;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;10;18678 - Manutenção de veículos leves - injeção eletrônica;Serviço de manutenção do conjunto de injeção de diesel, composto de 08 bico bomba, do motor Detroit Diesel 8V série 71, MODELO 7590. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;34155.0;10;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90014/2024;11;13463 - Retífica de Motor de Combustão Interna;Recuperação completa da turbina do motor DETROIT DIESEL V8 série 71. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;8712.0;5;;Pregão Eletrônico;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE
160224-90016/2024;1;462953 - Tecido de cordura;Tecido De Cordura Tipo: 500 , Cor: Verde Oliva , Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico , Características Adicionais: Resinado;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;750;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;61.281;750;TECIDO DE CORDURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;2;472021 - Tecido de cordura;Tecido De Cordura Tipo: 500 , Cor: Camuflado , Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico , Características Adicionais: Resinado;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1125;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;70.45;1125;OYAPOC;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;3;483830 - Filme plástico;Filme Plástico Tipo: Ultra Transparente , Largura: 6 CM, Aplicação: Etiquetas Com Código De Barras E Identificação De , Material: Pvc , Comprimento: 50 M, Características Adicionais: Com Adesivo De Alta Aderência;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;;;25;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;4;463035 - Tecido;Tecido Material: Poliamida E Elastodieno , Cor: Preta , Largura: 1,50 M, Aplicação: Involucro De Colete Balístico , Comprimento: 50 M, Características Adicionais: Tipo Nylon Emborrachado, Gramatura: 70 G/M2;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;;;25;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;5;462912 - Linha Costura;Linha Costura Material: 100% Poliamida , Cor: Verde Oliva , Número: 40 , Características Adicionais: 80 Gramas;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;16.5;100;LINHA COSTURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Tubo 80,00 G
160224-90016/2024;6;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;55.03;50;TIRANTE TIPO CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;7;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;60.44;100;TIRANTE TIPO CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;8;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;63.03;50;TIRANTE TIPO CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;9;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;81.53;20;TIRANTE TIPO CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;10;600027 - Agulha máquina costura;Agulha Máquina Costura Material: Aço Niquelado , Tipo: Dpx17 , Tamanho: Nº 23;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;15;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;20.97;15;Agulha Máquina;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
